ts_code,symbol,name,area,industry,market,exchange,list_date,is_hs,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,profit_dedt,bps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,roe,roe_waa,roe_dt,roe_yearly,netprofit_margin,gross_margin,assets_turn,ca_turn,debt_to_assets,current_ratio,quick_ratio,cash_ratio,op_income,fcff,fcfe,eps_5y_cagr,revenue_5y_cagr,data_years,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv,value_score,quality_score,total_score,rating,rank
603087.SH,603087,甘李药业,北京,生物制药,主板,SSE,20200629,H,20241231,1.04,1.04,5.0666,5.0666,430433077.84,18.3915,5.9743,0.5,11.2446,5.6399,5.55,3.9495,5.6399,20.1837,,0.2564,0.6111,8.2077,4.7319,3.4176,3.2842,384782775.22,91736684.03,91736684.03,(0.31656117720876664+0j),0.0743745935673685,3,20260227.0,65.97,64.1069,42.5652,3.4925,12.9391,10.2418,1.5164,1.5164,3940420.8805,3680193.0523,15.0,50.0,32.5,D,284
600865.SH,600865,百大集团,浙江,百货,主板,SSE,19940809,N,20241231,0.35,0.35,0.5168,0.5168,78806014.0,6.2225,0.6216,0.5171,4.0838,5.7296,5.76,3.4012,5.7296,,,0.0762,0.1476,8.8032,7.6489,7.6449,7.3144,90374373.71,145984155.5464,145984155.5464,(1.958039891549808+0j),-0.0532748084707467,3,20260227.0,12.8,36.2761,191.1883,2.0962,24.7695,26.081,1.4063,1.4063,481587.6045,481587.6045,15.0,50.0,32.5,D,285
603339.SH,603339,四方科技,江苏,专用机械,主板,SSE,20160519,N,20241231,0.77,0.77,6.0205,6.0205,219206089.08,8.2985,1.4604,0.4279,5.6136,9.4033,9.4,8.692,9.4033,12.7294,,0.5539,0.8079,22.6943,2.958,1.5183,1.4032,248061895.02,-316763682.0399,-316763682.0399,(-0.15562865813496318+0j),-0.085704237856885,3,20260227.0,14.23,18.5681,28.2108,1.6906,2.3636,2.6498,1.6223,1.6223,440334.792,440334.792,40.0,25.0,32.5,D,286
600104.SH,600104,上汽集团,上海,汽车整车,主板,SSE,19971125,H,20241231,0.145,,54.218,53.0504,-5409062450.09,24.8668,4.8939,3.5285,14.2423,0.5805,0.58,-1.8842,0.5805,,,0.6392,1.0274,63.774,1.1762,1.0253,0.6864,-4819710197.59,34481605259.3692,34086975261.2392,(-0.6560947814477491+0j),-0.0761486374031706,3,20260227.0,14.33,98.8536,57.6007,0.5574,0.2683,0.2512,0.6103,0.6103,16472732.6632,16472732.6632,45.0,20.0,32.5,D,287
688121.SH,688121,卓然股份,上海,专用机械,科创板,SSE,20210906,N,20241231,0.48,0.48,12.1494,12.1494,81477563.45,10.8859,5.6221,0.3857,4.1299,3.7274,3.71,3.2046,3.7274,3.4602,,0.347,0.6466,69.4125,1.0416,0.9331,0.5818,96103995.59,85593279.3634,207647109.9334,-0.20528058576097374,-0.0205436056987006,3,20260227.0,12.36,30.4684,24.0213,1.1095,1.0173,1.1662,,,288746.9077,250496.0004,45.0,20.0,32.5,D,288
603086.SH,603086,先达股份,山东,农药化肥,主板,SSE,20170511,N,20241231,-0.06,-0.06,5.5635,5.5635,-38175842.67,4.5259,0.3536,0.2083,2.8817,-1.305,-1.3,-1.9254,-1.305,,,0.6803,1.1947,47.9417,1.2187,0.7783,0.6572,-51895182.16,60284544.59,180758135.14,,-0.0084299831340105,3,20260227.0,8.65,,22.9585,1.7404,1.5548,1.4838,,,376113.3687,376113.3687,40.0,23.0,31.5,D,289
600718.SH,600718,东软集团,辽宁,软件服务,主板,SSE,19960618,H,20241231,0.05,0.05,9.6034,9.6034,-36134153.0,7.8921,0.9864,1.2302,4.8793,0.665,0.66,-0.3811,0.665,45.94,,0.6173,1.0906,48.3539,1.4027,0.7895,0.6956,50736548.0,258094280.2298,258094280.2298,(-0.0871290708247231+0j),0.0512841420818497,3,20260227.0,10.42,197.2398,,1.3145,1.0758,1.0226,1.4341,1.4341,1243546.889,1243546.889,40.0,23.0,31.5,D,290
600278.SH,600278,东方创业,上海,商贸代理,主板,SSE,20000712,H,20241231,0.25,0.25,40.3627,40.3627,114574887.17,8.6013,3.1496,0.4067,3.1354,2.9145,2.91,1.5442,2.9145,,,1.9705,2.5478,57.9831,1.4004,1.2382,0.9771,220933257.04,-351244201.0129,-117090196.1429,(-0.10197348986612542+0j),0.0291619855867337,3,20260227.0,8.6,34.6746,35.9844,0.978,0.2116,0.2092,1.2028,1.2028,749847.379,749847.379,55.0,8.0,31.5,D,291
601022.SH,601022,宁波远洋,浙江,水运,主板,SSE,20221208,H,20241231,0.42,0.42,4.0283,4.0283,523741107.21,4.4223,1.8273,0.1296,1.4427,9.8745,9.9,9.3396,9.8745,10.5369,,0.6545,1.9327,29.3774,1.2698,1.2338,1.1562,664192130.08,-194312632.518,-379812632.518,(0.03774904332554163+0j),0.0860734337507596,3,20260227.0,9.87,23.3254,18.9456,2.1455,2.4502,2.1485,2.1682,2.1682,1291621.1007,1291621.1007,45.0,18.0,31.5,D,292
600688.SH,600688,上海石化,上海,石油加工,主板,SSE,19931108,H,20241231,0.03,0.03,8.1622,8.1622,338003000.0,2.3456,0.0582,0.6251,0.6401,1.2694,1.27,1.3557,1.2694,37.01,,2.1401,4.8289,39.8015,1.2667,0.8644,0.8281,213583000.0,5438667011.5242,3306352011.5242,,-0.0265157854480426,3,20260227.0,3.17,105.5927,,1.3771,0.3836,0.4176,0.6309,0.6309,3342009.7475,2323233.8795,40.0,23.0,31.5,D,293
603088.SH,603088,宁波精达,浙江,机床制造,主板,SSE,20141111,H,20241231,0.38,0.38,1.8671,1.8671,157540786.87,1.7765,0.0975,0.2258,0.4589,21.8755,22.39,20.9371,21.8755,20.5341,,0.5802,0.7425,42.9932,1.8328,1.1667,0.9575,177478173.01,42285024.6384,39441024.6384,(0.027402333828162817+0j),0.0741568221200212,3,20260227.0,13.54,41.326,55.8549,6.2142,8.3205,8.6678,1.8668,1.8668,680233.306,592878.4714,5.0,57.0,31.0,D,294
600379.SH,600379,宝光股份,陕西,电气设备,主板,SSE,20020116,N,20241231,0.2736,0.2736,4.4343,4.4343,85724290.53,2.2784,0.0309,0.2116,1.0214,12.4022,12.3971,11.766,12.4022,6.3574,,0.8892,1.0965,55.7097,1.5222,1.2804,1.0255,90434573.08,88341964.5665,102605764.4665,(0.1309740864810851+0j),0.0416604065031585,3,20260227.0,13.34,48.7486,62.2247,5.7625,3.0084,3.5086,0.7591,0.6016,440488.8864,440488.8864,5.0,57.0,31.0,D,295
000570.SZ,570,苏常柴Ａ,江苏,农用机械,主板,SZSE,19940701,N,20241231,0.0262,0.0262,3.4234,3.4234,52958683.45,4.7651,0.9076,0.5212,1.3938,0.5469,0.55,1.5664,0.5469,1.019,,0.4584,0.7861,36.0713,1.9294,1.4431,1.2706,31151357.44,-86873583.91,7538506.29,(-0.5871296343379683+0j),0.0586308376084405,3,20260227.0,6.11,233.1966,259.4132,1.2546,1.7848,1.7108,0.1637,0.1637,431178.1218,339528.1218,35.0,27.0,31.0,D,296
603190.SH,603190,亚通精工,山东,汽车配件,主板,SSE,20230217,N,20241231,0.75,0.75,14.5448,14.5448,81615650.66,17.5178,7.1828,0.2173,8.9236,4.3308,4.32,3.9229,4.3308,5.1969,,0.4854,0.7377,42.4851,1.6821,1.2107,1.0466,112036995.42,-298323354.4678,102194278.4822,(-0.24335009154202258+0j),0.0066277968466956,3,20260227.0,27.96,38.6472,31.8044,1.5612,1.9951,1.9595,0.9038,0.9038,348213.84,114959.1673,35.0,27.0,31.0,D,297
002953.SZ,2953,日丰股份,广东,电气设备,主板,SZSE,20190509,S,20241231,0.35,0.35,9.0031,9.0031,161323853.71,4.0439,1.114,0.2348,1.7652,8.9204,8.88,8.9582,8.9204,3.9022,,1.2303,1.7107,48.051,1.7296,1.4133,1.3645,164784809.8,-41555442.266,72164557.784,(-0.08712907082472321+0j),-0.0832634677215488,3,20260227.0,13.24,40.5157,37.4629,3.0032,1.5823,1.4241,0.6965,0.6965,650851.454,359648.091,25.0,37.0,31.0,D,298
002084.SZ,2084,海鸥住工,广东,家居用品,主板,SZSE,20061124,N,20241231,-0.1915,-0.1915,4.4175,4.4175,-123765188.93,2.287,0.5772,0.1932,0.6385,-7.9654,-7.89,-7.9624,-7.9654,,,0.7933,1.2634,54.4564,1.7101,1.0954,1.0259,-124312318.12,47895849.26,96416978.79,,-0.0033280361277048,4,20260227.0,4.13,,,1.9161,0.9349,0.9744,,,266821.1445,266234.0245,35.0,27.0,31.0,D,299
688557.SH,688557,兰剑智能,山东,专用机械,科创板,SSE,20201202,N,20241231,1.1,1.1,11.8159,11.8159,98143860.54,11.434,5.7168,0.4305,4.2858,9.9184,9.94,8.6862,9.9184,9.2794,,0.6757,0.9264,40.1258,1.9575,1.6788,1.504,59058133.1,208531364.5448,198531364.5448,(-0.14930369077659933+0j),-0.0596323730787979,3,20260227.0,40.97,37.5384,29.5682,3.4288,3.4834,2.795,0.8018,0.8018,420678.4851,420678.4851,25.0,37.0,31.0,D,300
605011.SH,605011,杭州热电,浙江,供气供热,主板,SSE,20210630,H,20241231,0.53,0.53,8.8498,8.8498,196227293.92,5.8262,1.7895,0.4673,2.5694,9.3913,9.41,8.6938,9.3913,7.4325,,0.8999,2.7119,30.2459,1.6373,1.4776,1.3022,193876069.47,8756267.2747,21216267.2747,0.0,0.0374821487927388,3,20260227.0,21.25,40.11,45.209,3.5591,2.4012,2.6154,1.0353,1.0353,850212.5,850212.5,25.0,37.0,31.0,D,301
002067.SZ,2067,景兴纸业,浙江,造纸,主板,SZSE,20060915,S,20241231,0.06,0.06,4.3723,4.3723,11791761.5,4.581,1.5829,0.1863,1.8618,1.2501,1.28,0.2068,1.2501,1.2829,,0.6467,1.6216,33.3278,1.9775,1.3463,1.1156,-133299645.47,-117949811.8374,345104401.4726,(-0.1339745962155614+0j),-0.0219121345342594,3,20260227.0,5.81,120.2409,137.9991,1.2947,1.5639,1.5229,,,856890.0886,777147.8386,35.0,27.0,31.0,D,302
301370.SZ,301370,国科恒泰,北京,医药商业,创业板,SZSE,20230712,S,20241231,0.28,0.28,15.6108,15.6108,116918798.39,5.2634,2.4175,0.1838,1.7685,5.3027,5.3,4.7449,5.3027,2.0654,,1.0746,1.214,61.387,1.504,0.8076,0.6599,171495740.4,361164159.3199,105025920.3799,(-0.11808289631180302+0j),-0.0091609999962881,3,20260227.0,11.71,42.175,56.0875,2.1987,0.7501,0.7632,0.7118,0.7118,551072.6,379109.5649,30.0,32.0,31.0,D,303
603289.SH,603289,泰瑞机器,浙江,专用机械,主板,SSE,20171031,N,20241231,0.28,0.28,3.9012,3.9012,74143148.21,4.8188,1.5687,0.3841,1.9162,5.8216,5.84,5.2504,5.8216,7.1603,,0.4333,0.743,51.7263,1.5634,1.2425,1.1131,86929536.95,169317287.6881,680525582.5581,(-0.01739263111896494+0j),0.072767639322065,3,20260227.0,11.2,39.971,31.4158,2.2559,2.8621,2.848,1.3392,1.3392,328595.727,328595.727,30.0,32.0,31.0,D,304
688213.SH,688213,思特威-W,上海,半导体,科创板,SSE,20220520,H,20241231,0.98,0.98,14.9311,14.9311,391418816.53,10.4797,8.1522,0.1991,1.2417,9.9054,9.89,9.8721,9.9054,6.5806,,0.854,1.1254,46.5051,1.9501,0.7662,0.6026,407945471.68,-237899726.7371,515374005.1429,(4.254106375285611+0j),0.4457709596695958,3,20260227.0,97.41,99.7831,39.1354,8.0052,6.5663,4.3392,0.2816,0.2816,3918870.2953,3151305.8057,10.0,52.0,31.0,D,305
601996.SH,601996,丰林集团,广西,家居用品,主板,SSE,20110929,N,20241231,-0.11,-0.11,1.8022,1.8022,-125297407.23,2.3277,0.6261,0.1556,0.5444,-4.3851,-4.39,-4.5792,-4.3851,,,0.5398,1.091,30.3271,1.7812,1.1328,1.0598,-141895607.96,-248120234.74,170884095.64,(-0.9999999999999999+1.4832396974191324j),-0.0607110824501299,3,20260227.0,2.54,,,1.1166,1.4094,1.6095,,,284712.2617,284712.2617,35.0,27.0,31.0,D,306
600218.SH,600218,全柴动力,安徽,汽车配件,主板,SSE,19981203,N,20241231,0.19,0.19,9.1179,9.1179,45983500.12,7.3723,3.9416,0.4356,1.9232,2.6161,2.62,1.4433,2.6161,2.02,,0.6534,0.8658,46.7051,1.7353,1.3871,1.1759,-23362087.82,4712759.53,4712759.53,(-0.07067962271541484+0j),-0.0921688763470038,3,20260227.0,11.09,57.9575,53.3808,1.4885,1.2163,1.1343,0.541,0.7214,483080.3102,483080.3102,35.0,27.0,31.0,D,307
001337.SZ,1337,四川黄金,四川,黄金,主板,SZSE,20230303,S,20241231,0.59,0.59,1.5234,1.5234,240798652.42,3.4729,1.059,0.2058,1.208,17.6271,17.63,17.1021,17.6271,38.7898,,0.3319,0.8136,27.1936,2.4873,2.1958,2.1564,267962112.32,181990114.2779,181990114.2779,(0.07557554132568445+0j),0.008576999590296,3,20260227.0,50.67,85.7463,50.6351,12.2894,33.2608,23.6291,0.4934,0.4934,2128140.0,1461606.552,0.0,60.0,30.0,D,308
301589.SZ,301589,诺瓦星云,陕西,IT设备,创业板,SZSE,20240208,S,20241231,6.57,6.57,35.4751,35.4751,575738186.73,39.6078,22.0885,0.5,16.2653,20.4036,17.38,19.8062,20.4036,18.0764,,0.6822,0.924,32.5447,2.8754,1.7627,1.5452,568980713.07,-5892857.8703,-289162857.8703,(-0.35433896463482284+0j),-0.3311123876626977,3,20260227.0,185.6,28.9297,29.7013,4.481,5.2318,5.1631,0.6389,0.6389,1715834.88,639669.6576,15.0,45.0,30.0,D,309
301203.SZ,301203,国泰环保,浙江,环境保护,创业板,SZSE,20230404,N,20241231,1.65,1.65,3.9451,3.9451,123422130.93,18.0892,11.1867,0.5,5.4025,9.1539,9.22,8.564,9.1539,42.5761,,0.2083,0.2561,4.1047,20.1594,19.9262,18.6305,137187023.74,11486472.8397,11486472.8397,(-0.05559971839696498+0j),0.009851947783964,3,20260227.0,48.71,29.5383,30.2371,2.734,12.3469,12.5754,3.0794,1.4371,389680.0,213556.8175,20.0,40.0,30.0,D,310
000905.SZ,905,厦门港务,福建,港口,主板,SZSE,19990429,S,20241231,0.2692,0.2692,29.8552,29.8552,20226485.6,6.6857,1.5592,0.388,3.7282,4.0606,4.06,0.4113,4.0606,1.111,,1.6779,3.625,50.9183,1.1801,0.717,0.5385,13386219.43,492793602.8991,66938715.2591,-0.07171354149718812,-0.0171692043350193,3,20260227.0,12.74,47.326,45.9641,1.8777,0.4267,0.4551,0.8634,0.8634,945065.4266,945063.5156,40.0,20.0,30.0,D,311
000930.SZ,930,中粮科技,安徽,农业综合,主板,SZSE,19990712,S,20241231,0.0135,0.0135,10.783,10.783,-76639685.11,5.6556,3.281,0.2067,0.7663,0.2397,0.24,-0.731,0.2397,22.79,,1.1836,3.1223,37.006,1.1668,0.6922,0.5138,-35639977.68,-365614528.145,427718389.445,,-0.0066883013365188,3,20260227.0,6.77,500.1335,132.7004,1.1787,0.6267,0.6909,,,1256811.5021,1256747.6502,40.0,20.0,30.0,D,312
603285.SH,603285,键邦股份,山东,化工原料,主板,SSE,20240705,N,20241231,1.15,1.15,4.2043,4.2043,147675057.01,10.0091,5.4686,0.5,2.9044,12.4291,12.72,11.6413,12.4291,23.4384,,0.4796,0.6101,8.7887,10.2883,9.9975,9.9686,172199542.98,216842262.7703,216842262.7703,(-0.146859858366855+0j),-0.1348743791376081,3,20260227.0,36.97,37.5168,43.9283,3.5279,8.7933,9.4828,0.541,0.541,591520.0,230311.1957,10.0,50.0,30.0,D,313
002437.SZ,2437,誉衡药业,黑龙江,化学制药,主板,SZSE,20100623,S,20241231,0.1059,0.1029,1.0706,1.0706,183308910.66,0.8557,0.2004,,-0.2986,12.8864,12.89,10.1487,12.8864,9.9372,,0.8166,2.4027,30.1673,1.0658,0.8366,0.8013,218488333.31,443582652.0315,-231277347.9685,(0.39140742603614087+0j),-0.0533614469628556,3,20260227.0,3.48,33.3712,26.5068,3.6305,3.1824,3.4549,,,776745.7878,730531.4484,20.0,40.0,30.0,D,314
300109.SZ,300109,新开源,河南,化工原料,创业板,SZSE,20100825,S,20241231,0.73,0.72,3.314,3.314,361270244.34,7.5055,4.2076,0.3245,1.9446,9.7351,9.82,10.0577,9.7351,21.4784,,0.3828,1.1904,17.4831,2.1378,1.604,1.3849,410124164.8,9431019.6229,399240164.5929,(-0.32241642813941696+0j),-0.1783048901607056,3,20260227.0,20.05,27.8692,40.6859,2.6182,6.0668,6.7357,1.2434,1.2434,974530.26,902294.1421,20.0,40.0,30.0,D,315
002570.SZ,2570,贝因美,浙江,乳制品,主板,SZSE,20110412,S,20241231,0.1,0.1,2.5679,2.5679,79306120.65,1.4496,1.326,0.2352,-0.8943,6.522,6.54,5.0248,6.522,3.9768,,0.6896,1.1909,59.8302,1.0112,0.8383,0.7726,105587113.39,455063879.5032,634413881.5032,(0.5811388300841898+0j),0.0473863248417374,3,20260227.0,6.23,65.3679,48.9546,3.9118,2.4261,2.4744,,,672866.9965,672837.0925,20.0,40.0,30.0,D,316
688057.SH,688057,金达莱,江西,环境保护,科创板,SSE,20201111,N,20241231,0.4958,0.4958,1.4819,1.4819,127332354.1,11.4189,6.7637,0.5,3.0598,4.3448,4.34,4.0429,4.3448,33.3309,,0.1152,0.1304,11.3679,8.4898,8.3542,8.1659,136018242.98,86898065.6326,230332521.7626,(-0.13543378074623602+0j),-0.1002443501452704,3,20260227.0,13.43,27.0877,35.5459,1.1751,9.0624,11.0108,1.8615,1.8615,370668.0,370668.0,30.0,30.0,30.0,D,317
688196.SH,688196,卓越新能,福建,环境保护,科创板,SSE,20191121,H,20241231,1.24,,29.6944,29.6944,134852309.83,23.2727,10.4924,0.5103,11.2726,5.4456,5.45,4.9279,5.4456,4.182,,1.0745,2.2086,21.6914,4.7521,2.3412,1.6804,-15553967.99,-299831279.5739,54850509.7661,(0.37068883368468386+0j),0.1257497655679451,3,20260227.0,82.63,70.5265,61.7803,3.2895,2.9494,3.572,0.5709,0.5709,1050977.5391,991560.0,10.0,50.0,30.0,D,318
002573.SZ,2573,清新环境,北京,环境保护,主板,SZSE,20110422,S,20241231,-0.269,-0.269,6.1194,6.1194,-410749590.12,4.1544,1.0277,0.2825,1.8833,-6.1386,-6.14,-6.6667,-6.1386,,,0.3532,0.8855,69.8552,0.8764,0.7165,0.4946,-490528684.85,1640824363.44,1347379128.27,(-0.9999999999999999+1.736575672772302j),0.0094552409276489,3,20260227.0,4.02,,,0.9575,0.6527,0.6381,,,568937.3658,567924.4866,45.0,15.0,30.0,D,319
002601.SZ,2601,龙佰集团,河南,化工原料,主板,SZSE,20110715,S,20241231,0.91,0.91,11.5404,11.5296,2095096823.1,9.6401,6.0397,0.5008,2.1305,9.5352,9.78,9.212,9.5352,8.143,,0.4236,1.2822,61.0393,0.7639,0.5051,0.4565,2814393087.32,4517230633.0167,5374169470.5367,(-0.18795302484703968+0j),0.0138791308737402,3,20260227.0,23.35,25.6721,43.5149,2.3975,2.0235,2.1345,2.5565,2.5565,5567219.2108,4641052.5053,35.0,25.0,30.0,D,320
002566.SZ,2566,益盛药业,吉林,中成药,主板,SZSE,20110318,N,20241231,0.1574,0.1574,2.0198,2.0198,27064642.33,6.7551,2.5221,0.4393,2.7937,2.3311,2.4,1.2113,2.3311,7.578,,0.2222,0.2781,21.4505,6.4912,2.0472,1.9039,26339037.28,31580655.5679,1480655.5679,(-0.25840370861295314+0j),-0.1150986937628247,3,20260227.0,8.48,53.8814,69.5538,1.2604,4.1984,4.3913,1.1792,1.1792,280646.9568,196558.3169,30.0,30.0,30.0,D,321
603328.SH,603328,依顿电子,广东,元器件,主板,SSE,20140701,H,20241231,0.438,0.438,3.5119,3.5119,422959738.52,4.0404,1.0206,0.5405,1.4626,11.1869,11.19,10.8182,11.1869,12.4734,,0.663,1.3027,27.429,2.2555,1.9701,1.4323,437301657.33,-539147942.9957,-391190240.2357,(0.07153913608423768+0j),0.0333965502245259,4,20260227.0,13.08,29.8592,27.9149,3.0251,3.7244,3.2444,1.5138,1.5138,1305962.9352,1305962.9352,25.0,35.0,30.0,D,322
688633.SH,688633,星球石墨,江苏,专用机械,科创板,SSE,20210324,N,20241231,1.02,1.01,4.3628,4.3628,127272717.38,10.8544,5.5292,0.4707,4.0211,9.4603,9.41,8.1345,9.4603,23.3671,,0.2185,0.2834,45.2439,3.1675,2.4073,2.1903,142948157.66,227424524.3015,177424524.3015,(-0.22767155427876706+0j),-0.231116827582078,3,20260227.0,27.72,26.9246,30.5233,2.4803,6.2995,5.8547,1.2582,1.2582,398530.0214,398530.0214,20.0,40.0,30.0,D,323
002756.SZ,2756,永兴材料,浙江,小金属,主板,SZSE,20150515,S,20241231,1.97,1.97,14.9765,14.9765,894032221.49,22.9256,4.7969,1.0,16.9408,8.2357,8.29,7.0563,8.2357,13.1503,,0.551,0.7669,9.1347,8.323,7.6459,7.3118,1068274755.82,681422472.2372,730471796.8272,(-0.4421322471231717+0j),-0.1861284926060622,3,20260227.0,64.9,33.5301,57.9133,2.83,4.3335,4.7345,1.2085,1.2085,3498768.9946,2522861.8601,20.0,40.0,30.0,D,324
002688.SZ,2688,金河生物,内蒙,农业综合,主板,SZSE,20120713,S,20241231,0.1294,0.1294,3.072,3.072,83788691.45,2.9113,1.1397,0.1797,0.7475,4.4599,4.5,3.7294,4.4599,3.557,,0.427,1.1677,55.7592,1.0857,0.7444,0.6598,69560860.17,176026031.1457,167838426.7057,(0.08068035796949835+0j),0.0501120418566267,3,20260227.0,6.29,48.4386,38.6717,2.0658,2.0474,1.7652,1.5496,1.5496,485358.0363,470154.6151,35.0,25.0,30.0,D,325
688315.SH,688315,诺禾致源,北京,医疗保健,科创板,SSE,20210413,H,20241231,0.48,0.48,5.0728,5.0728,170759798.53,5.9823,2.7705,0.1869,2.3212,7.9554,8.03,6.9032,7.9554,9.6545,,0.5839,0.8346,30.9021,2.3141,2.1649,2.0513,191830084.62,254985880.2447,254985880.2447,(0.044465935734187+0j),0.0269121083603129,3,20260227.0,15.36,32.4858,38.4849,2.4146,3.0279,2.8932,0.3168,0.3168,639283.2,639283.2,25.0,35.0,30.0,D,326
600979.SH,600979,广安爱众,四川,水力发电,主板,SSE,20040906,H,20241231,0.1913,0.1894,2.548,2.548,189815225.44,3.6194,1.2236,0.168,1.267,5.261,5.26,4.2362,5.261,7.3354,,0.2894,1.7605,58.0353,0.8327,0.7876,0.4791,249713663.93,-41422388.3656,67699595.1644,(0.019644012900325025+0j),0.0537250176204804,3,20260227.0,5.13,27.4563,44.0777,1.3942,2.0134,2.1213,1.1111,1.1111,647230.0379,632149.2723,40.0,20.0,30.0,D,327
600939.SH,600939,重庆建工,重庆,建筑工程,主板,SSE,20170221,H,20241231,-0.24,-0.24,14.3442,14.3362,-650900747.38,4.0632,0.9485,0.1824,0.8214,-5.3734,-5.24,-8.0166,-5.3734,,,0.313,0.3985,90.897,0.9558,0.8399,0.4286,-527816334.86,910734900.59,2368947800.59,,-0.2189971772696575,3,20260227.0,3.3,,,0.8365,0.2303,0.2458,,,627816.7315,627816.7315,45.0,15.0,30.0,D,328
002809.SZ,2809,红墙股份,广东,化工原料,主板,SZSE,20160823,N,20241231,0.23,0.2,3.2125,3.2125,38283855.17,7.6569,2.075,0.3958,4.187,2.9362,2.94,2.3054,2.9362,7.2199,,0.2687,0.4125,35.4623,5.4768,5.2979,4.4682,45730075.66,36346967.3534,101928217.3534,(-0.2510169496202884+0j),-0.0578213107229393,3,20260227.0,13.78,59.803,1177.8124,1.8724,4.3177,3.9633,2.1769,2.1769,291601.9051,191705.2654,30.0,30.0,30.0,D,329
603160.SH,603160,汇顶科技,深圳,半导体,主板,SSE,20161017,H,20241231,1.33,1.32,9.4723,9.4723,558077837.22,18.8832,4.2651,0.5,13.8097,7.2011,7.27,6.6569,7.2011,13.799,,0.4368,0.7214,15.3609,5.1053,4.663,4.1756,568130206.76,244754572.6049,213763035.2649,(0.922093765778466+0j),-0.0079384134588885,3,20260227.0,78.29,60.3466,43.7771,3.919,8.3272,7.7958,0.6891,0.6891,3643115.4892,3643115.4892,10.0,50.0,30.0,D,330
301065.SZ,301065,本立科技,浙江,化学制药,创业板,SZSE,20210914,N,20241231,0.62,0.62,6.6859,6.6859,61440085.63,12.2816,6.9255,0.449,4.3788,4.97,5.02,4.7289,4.97,9.1096,,0.4557,0.7738,19.5969,3.5626,3.1239,2.9717,68625479.28,116672923.2891,126672923.2891,(0.05220856161830234+0j),0.0078082444484155,3,20260227.0,24.8,40.7188,37.5891,1.9587,3.7093,4.0368,0.7848,0.7848,262929.6,213993.0,25.0,35.0,30.0,D,331
601588.SH,601588,北辰实业,北京,区域地产,主板,SSE,20061016,H,20241231,-0.84,-0.84,2.1243,2.1243,-2965972130.0,2.8806,1.0258,0.3553,0.4953,-25.0832,-25.24,-26.3119,-25.0832,,,0.1361,0.1772,75.9071,2.2791,0.6735,0.5524,-3447538359.0,-1016098958.0,-1139474242.0,(-0.9999999999999996+6.48074069840786j),-0.3261417771886807,3,20260227.0,1.91,,,0.8546,0.8991,0.9474,,,643100.82,508060.0,45.0,15.0,30.0,D,332
002092.SZ,2092,中泰化学,新疆,化工原料,主板,SZSE,20061208,S,20241231,-0.3791,-0.3791,11.6305,11.6305,-1060267187.3,8.4106,4.9073,0.4277,2.0629,-4.3905,-4.3913,-4.767,-4.3905,,,0.4028,2.1638,63.5884,0.3968,0.3021,0.2383,-1049299161.92,6469721283.44,7467506932.89,,-0.0991387334625863,3,20260227.0,7.53,,,0.9035,0.6474,0.6754,,,1950284.6963,1939434.7193,45.0,15.0,30.0,D,333
601003.SH,601003,柳钢股份,广西,普钢,主板,SSE,20070227,H,20241231,-0.17,-0.17,27.3656,27.3656,-476877520.42,3.267,0.0472,0.8512,1.3635,-5.0378,-5.04,-5.5503,-5.0378,,,1.0526,4.1901,68.0447,0.579,0.3097,0.2592,-695605965.56,2735886357.21,1925170807.8,,-0.0617331923179135,3,20260227.0,5.76,,27.6447,1.6357,0.2105,0.2176,,,1476168.8832,1476168.8832,45.0,15.0,30.0,D,334
600826.SH,600826,兰生股份,上海,文教休闲,主板,SSE,19940204,H,20241231,0.49,0.49,2.2344,2.2344,225745914.86,5.6936,0.0273,0.0951,4.2673,7.6133,7.58,5.6012,7.6133,20.3741,,0.2905,0.6809,25.4602,2.7397,2.7259,2.6848,217428784.21,285110352.2714,185110352.2714,(-0.029274656605849048+0j),-0.08859292853299,3,20260227.0,12.0,28.7655,30.9075,2.0772,5.3705,5.0825,2.2973,2.2973,882640.2588,882640.2588,25.0,35.0,30.0,D,335
600805.SH,600805,悦达投资,江苏,综合类,主板,SSE,19940103,N,20241231,0.03,0.03,3.5639,3.5639,-72663870.68,5.1764,0.3686,0.7592,2.9326,0.6229,0.62,-1.6607,0.6229,6.36,,0.3363,0.9099,46.8879,1.1166,0.9862,0.8981,-252034577.5,-1000964453.0347,109133130.6353,(-0.1565673346982508+0j),-0.0102073184682013,4,20260227.0,5.68,177.3377,62.2335,1.1266,1.5938,1.7251,1.4085,1.4085,483308.0726,482956.409,40.0,20.0,30.0,D,336
300661.SZ,300661,圣邦股份,北京,半导体,创业板,SZSE,20170606,S,20241231,1.0619,1.0569,7.0686,7.0686,451159069.34,9.7343,2.9369,0.4999,5.2341,11.8265,11.9,10.666,11.8265,14.6747,,0.6389,0.9647,20.3056,4.2476,2.907,2.8052,402206037.5,204962109.35,275608210.23,(0.3291330168984403+0j),0.1265508548461096,3,20260227.0,68.78,84.9763,76.1022,8.6659,12.7008,11.4804,0.2236,0.2236,4250922.4858,4076934.6857,0.0,60.0,30.0,D,337
